"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","9925","","","Dwyer (1968)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:4471295","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1968-01-01T00:00:00Z","","1","31","1968","1","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Tea Tree Cave (CH 43), Chillagoe","","","","","","","","","","","","-17.17443","144.55195","EPSG:4326","450.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","6252b72e-0816-43af-9ae4-aed8302d86a7","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","8259","","","Keith R. McDonalds Incidental Records","Incidental Records","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:6064663","","","","","1","Accurate","","","","","","PRESENT","","","","","","","","","","","","","","","","","2014-07-02T00:00:00Z","","183","183","2014","7","2","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Kings Plains station, near Lake","","","","","","","","","","","","-15.67665","145.12473","EPSG:4326","100.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Verified","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","5ebe0e3b-e801-4cff-a5a1-01b246c9d0a2","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3065","","","Toop (1977c)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979037","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1977-04-01T00:00:00Z","","91","120","1977","4","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Mt Etna","","","","","","","","","","","","-23.15813","150.45275","EPSG:4326","500.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","fead7eeb-bd16-4594-a940-1fb1df66ce5b","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3068","","","Toop (1979)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979046","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1978-11-01T00:00:00Z","","305","334","1978","11","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Mt Etna","","","","","","","","","","","","-23.15813","150.45275","EPSG:4326","500.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","d9324413-657c-4d0d-b372-c68bec7efead","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","12533","","","Tina Ball Miscellaneous Data","Incidental Records","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:5960158","","","","","","","","","","","","PRESENT","","","","","","","","","","0a41e4ab-66b5-4c19-a039-4399bf51c334","","","","","","","2013-05-24T00:00:00Z","","144","144","2013","5","24","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Cape Hillsborough National Park","","","","","","","","","","","","-20.91309","149.02548","EPSG:4326","100.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Confirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","43514666-2128-4371-9d85-28a0ab9b664a","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3064","","","Toop (1977b)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979012","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1976-08-01T00:00:00Z","","214","244","1976","8","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Limestone Ridge (Nth) - Johannsens Caves","","","","","","","","","","","","-23.15647","150.46248","EPSG:4326","300.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","bead6a4b-cedb-4a4b-a3ca-d95c830d1884","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","10765","","","Integrated Biological Information System (IBIS)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:4443729","","","","","","","","","","","","PRESENT","","","","","","","","","","752d77fb-bb50-4684-b935-014623df17e8","","","","","","","1992-03-01T00:00:00Z","","61","61","1992","3","1","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Mt Etna Caves NP","","","","","","","","","","","","-23.15955","150.48112","EPSG:4326","500.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","8259bc7c-432c-44df-8186-e05796ef15de","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3068","","","Toop (1979)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979044","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1978-11-01T00:00:00Z","","305","334","1978","11","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Olson's Cave nr Mt Etna","","","","","","","","","","","","-23.16591","150.49053","EPSG:4326","400.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","a893cbd6-39d3-46ee-95b1-4e106672b1b3","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3064","","","Toop (1977b)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979007","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1976-03-01T00:00:00Z","","61","91","1976","3","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Limestone Ridge (Nth) - Johannsens Caves","","","","","","","","","","","","-23.15647","150.46248","EPSG:4326","300.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","5c5e977f-7c52-41fb-b087-e944770cee03","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","103","","","WildNet Incidental Records","Incidental Records","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:6303278","","","","","5","Roughcount","","","","","","PRESENT","","","","","","","","","","","","","","","","","2016-02-10T00:00:00Z","","41","41","2016","2","10","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Hervey Range NW of Townsville","","","","","","","","","","","","-19.33738","146.46782","EPSG:4326","100.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Verified","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","36432fa7-8ce7-4ac1-acae-e1e37dce79d5","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3064","","","Toop (1977b)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979027","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1976-06-01T00:00:00Z","","153","182","1976","6","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Mt Etna","","","","","","","","","","","","-23.15813","150.45275","EPSG:4326","500.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","c96c0203-6da6-4bf7-9382-21cacad991b8","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","8259","","","Keith R. McDonalds Incidental Records","Incidental Records","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:5992878","","","","","167","Accurate","","","","","","PRESENT","","","","","","","","","","","","","","","","","1995-07-12T00:00:00Z","","193","196","1995","7","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Kings Plains karst area 5km NW of the homestead Kings Plains via Cooktown","","","","","","","","","","","","-15.64399","144.98601","EPSG:4326","200.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Verified","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","9b8ec5e0-5590-4e76-9bf7-0ce74e5a4a33","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3062","","","Toop (1976)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2978976","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1975-01-01T00:00:00Z","","1","365","1975","","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Olson's Cave nr Mt Etna","","","","","","","","","","","","-23.16591","150.49053","EPSG:4326","400.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","3d3f5669-6e9f-4df9-a4e9-1ad1a61d7b5f","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3068","","","Toop (1979)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979045","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1978-11-01T00:00:00Z","","305","334","1978","11","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Limestone Ridge (Nth) - Johannsens Caves","","","","","","","","","","","","-23.15647","150.46248","EPSG:4326","300.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","b3e90644-9a44-448e-a647-d7f4ea7c2e58","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3068","","","Toop (1979)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979050","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1977-01-01T00:00:00Z","","1","365","1977","","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Pinevale Mine, Pioneer R valley","","","","","","","","","","","","-21.29842","148.85109","EPSG:4326","500.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","31ef6ca6-c8cc-443f-80e8-965f77fc7ca5","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","3064","","","Toop (1977b)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:2979003","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1974-04-01T00:00:00Z","","91","120","1974","4","","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Limestone Ridge (Nth) - Johannsens Caves","","","","","","","","","","","","-23.15647","150.46248","EPSG:4326","300.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","a2998531-998a-440f-bdf8-07934803f14a","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","8000","","","Rod Hobson's incidental records","Rod Hobson's wildlife data","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:7325810","","","","","15","Estimate","","","","","","PRESENT","","","","","","","","","","","","","","","","","1995-10-02T00:00:00Z","","275","275","1995","10","2","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Limestone Ridge, Johannsens Cave, Mt. Etna N.P., CQ","","","","","","","","","","","","-23.15647","150.46248","EPSG:4326","100.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Confirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","9df645b1-a24d-4df2-9aca-a943e8076ebc","","","","","","","","","","",""
"dr1132","WildNet - Queensland Wildlife Data","","","","CC-BY 4.0 (Int)","","","","","","","2818","","","Queensland Electricity Commission (1985)","Queensland Historical Fauna Database","OCCURRENCE","","","","urn:catalog:QGov:DES:WildNet:3000787","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1983-01-31T00:00:00Z","","31","31","1983","1","31","","","","","","","","","","","","","","","Australia","AU","Queensland","","","Southern slopes of Native Cat Range","","","","","","","","","","","","-23.47758","150.20526","EPSG:4326","450.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed","","994","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","","","ae9015d5-f13f-449f-a281-2101c0c697c0","","","","","","","","","","",""
