OBJECTID,PA_ID,PA_PID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,NRS_MPA,GAZ_AREA,GIS_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,MGT_PLAN,RES_NUMBER,ZONE_TYPE,EPBC,LONGITUDE,LATITUDE,PA_SYSTEM,Shape__Area,Shape__Length
844,TAS_50682,TAS_50682_k,Bun Beetons Point,Conservation Area,CA,V,Y,,0,0.01113275,2011/09/28 00:00:00+00,2011/09/28 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50682,,State,147.7754696,-39.89912185,NRS,1.1724300379e-08,0.000468673187192064
845,VIC_322,VIC_322,Wandown F.F.R,Nature Conservation Reserve,NCR,Ia,Y,,2531.445,2528.48558165,1979/05/01 00:00:00+00,1989/08/08 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,322,,State,142.97920706,-34.80074239,NRS,0.00249088901132089,0.388883302289343
846,NSW_FR195,NSW_FR195,Kilprotay,Flora Reserve,FLR,Ia,Y,,1490,1488.34430294,2020/10/16 00:00:00+00,2020/10/16 00:00:00+00,NSW,FC_NSW,FC_NSW,G,,T,1,M,FR195,,State,152.52764377,-30.57242038,NRS,0.0013997571745929,0.254461359716866
848,CWTH_IPA55,CWTH_IPA55_a,Eastern Kuku Yalanji,Indigenous Protected Area,IPA,V,Y,,0,11475.94662276,2013/05/08 00:00:00+00,2013/05/08 00:00:00+00,QLD,IMG,DCCEEW,C,"Based on Qld cadastre, topo features, Aus 100K coastline & land use data provided by Jabalbina, May 2013 & Aug 2014",T,2,M,IPA55,,Indigenous,145.29945413,-15.71728331,NRS,0.0096771088818742,1.06406454711157
849,WA_39898,WA_39898,Purnululu Conservation Reserve,5(1)(g) Reserve,S5G,II,Y,,79602,80312.44117594,1987/03/06 00:00:00+00,1987/03/06 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA39898,,State,128.47177295,-17.23214875,NRS,0.0682827732526198,2.4288481871476
850,VIC_701,VIC_701,Tooloy-Lake Mundi W.R.,Natural Features Reserve,NFR,VI,Y,,4120.54,4121.55855883,1974/03/05 00:00:00+00,1979/03/27 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,701,,State,141.01797129,-37.4702964,NRS,0.00419729805948462,0.628415677573715
851,TAS_14169,TAS_14169,Heathy Hill Dr #6,Conservation Covenant,ACCP,IV,Y,,0,19.02788796,2009/02/19 00:00:00+00,2017/02/23 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Offset,T,1,M,TAS14169,,Private,147.69684755,-43.01527263,NRS,2.10103655558855e-05,0.0252871216940586
853,SA_801,SA_801,Unnamed (No.HA801),Heritage Agreement,HA,III,Y,,699.27316999,702.6538627,1993/06/02 00:00:00+00,1993/06/02 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_801,,State,131.96682702,-31.7053568,NRS,0.000668493113442349,0.112759656849926
856,WA_24505,WA_24505,Shackleton,Nature Reserve,NR,Ia,Y,,447.1725,459.0810073,1956/08/03 00:00:00+00,1982/09/24 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA24505,,State,117.83028742,-31.90300448,NRS,0.000437668687283312,0.141987987151337
858,QLD_NR594,QLD_NR594,Cassowary Corridor,Nature Refuge,NREF,VI,Y,,63,64.56459798,2015/10/09 00:00:00+00,2015/10/09 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,AP21396,,Private,145.60616811,-16.85462866,NRS,5.4745431346937e-05,0.0298884693347089
860,TAS_50108,TAS_50108_a,Port Sorell,Conservation Area,CA,V,Y,,0,40.25943621,1945/09/12 00:00:00+00,1999/04/30 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50108,,State,146.56504723,-41.1763974,NRS,4.3199889777352e-05,0.102707590546196
863,VIC_76,VIC_76,Lianiduck F.F.R.,Nature Conservation Reserve,NCR,Ia,Y,,306.946,306.75093029,1979/05/01 00:00:00+00,1982/06/08 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,76,,State,142.93195378,-35.23597486,NRS,0.000303750178806584,0.0683886162041263
864,WA_29020,WA_29020_a,Lake Bryde,Nature Reserve,NR,Ia,Y,,1527.6377,1527.79006706,1968/03/15 00:00:00+00,1989/05/05 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA29020,,State,118.90961974,-33.36578346,NRS,0.00148013146250734,0.159250282429891
865,QLD_NR1539,QLD_NR1539,Kyerrwanhdha,Nature Refuge,NREF,VI,Y,,2680,2672.3079099,2010/11/24 00:00:00+00,2010/11/24 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,AP19047,,Private,143.82230579,-15.33886355,NRS,0.002248968108319,0.505105087961985
866,TAS_50241,TAS_50241_ah,Freycinet,National Park,NP,II,Y,,0,0.09721136,1916/08/29 00:00:00+00,2008/08/06 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50241,,State,148.32003646,-42.2649616,NRS,1.06072028885e-07,0.00190950997879499
867,QLD_NR2259,QLD_NR2259,Pattens,Nature Refuge,NREF,VI,Y,,4.507,4.50729852,2012/09/14 00:00:00+00,2012/09/14 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,PA576,,Private,153.02630185,-26.76299825,NRS,4.0899701214195e-06,0.0109881752967975
870,SA_545,SA_545,Unnamed (No.HA545),Heritage Agreement,HA,III,Y,,261.28757542,262.16236443,1991/09/30 00:00:00+00,1991/09/30 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_545,,State,139.82762688,-34.25226093,NRS,0.000256572516190581,0.0724184363864249
872,VIC_1914,VIC_1914,Carron I124 B.R,Natural Features Reserve,NFR,IV,Y,,1.151,1.15115776,1987/09/22 00:00:00+00,2006/10/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1914,,State,142.82872076,-36.25049518,NRS,1.1542563614e-06,0.00455163615080005
873,VIC_31,VIC_31,Pretty Hill F.R,Nature Conservation Reserve,NCR,Ia,Y,,2.115,2.11465023,1980/03/18 00:00:00+00,1980/03/18 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,31,,State,142.13303246,-38.24791104,NRS,2.176319070261e-06,0.00847273528306544
874,TAS_20034,TAS_20034_a,Royslea,Conservation Covenant,ACCP,IV,Y,,0,5.10343809,2006/09/27 00:00:00+00,2006/09/27 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS20034,,Private,147.88445327,-41.81862235,NRS,5.53017009242e-06,0.0184568582571629
875,SA_724,SA_724,Unnamed (No.HA724),Heritage Agreement,HA,III,Y,,193.12561126,194.0655098,2008/06/20 00:00:00+00,2008/06/20 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_724,,State,132.63481018,-31.92997059,NRS,0.000185078261050472,0.113843303729948
876,VIC_1563,VIC_1563,Burke I93 B.R.,Natural Features Reserve,NFR,IV,Y,,0.949,0.94946182,1988/08/23 00:00:00+00,1988/08/23 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1563,,State,144.36349009,-37.25381819,NRS,9.643311966375e-07,0.00430379304093466
878,QLD_NR2096,QLD_NR2096,Crystalvale,Nature Refuge,NREF,VI,Y,,90286.23,89475.70647847,2014/05/01 00:00:00+00,2024/06/28 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,PA1178,,Private,142.96976833,-14.12048323,NRS,0.074915414532021,4.12021864677861
879,SA_10138,SA_10138,Deadmans Swamp,Forest Reserve,FR,IV,Y,,1081.88611405,0.00070269,,,SA,SA_FRST,SA_DEW,G,,T,2,M,SA_10138,,State,140.87049048,-37.17826616,NRS,7.12992156e-10,0.000133023734971295
880,CWTH_IPA22,CWTH_IPA22_a,Ninghan,Indigenous Protected Area,IPA,VI,Y,,46242,206.23439988,2006/10/14 00:00:00+00,2006/10/14 00:00:00+00,WA,IMG,DCCEEW,C,,T,2,M,IPA22,,Indigenous,117.3977107,-29.49484157,NRS,0.000191850278931097,0.191191916861019
881,VIC_4188,VIC_4188,Wallaby Way B.R.,Natural Features Reserve,NFR,IV,Y,,4.118,4.11883067,2000/04/11 00:00:00+00,2000/04/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4188,,State,143.62007369,-36.38283139,NRS,4.1368083119055e-06,0.00822454726967804
882,WA_34771,WA_34771,Zuytdorp,Nature Reserve,NR,Ia,Y,,65141,64982.19874389,1977/07/15 00:00:00+00,1991/12/13 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,Gazetted to HWM,T,1,M,WA34771,,State,114.17479617,-26.98619441,NRS,0.0591006292359633,1.57079056666436
883,SA_1582,SA_1582,Unnamed (No.HA1582),Heritage Agreement,HA,III,Y,,277.55976842,278.56543289,2007/06/19 00:00:00+00,2007/06/19 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1582,,State,140.84220241,-34.04254298,NRS,0.000271976594311143,0.0900954132208201
884,TAS_50012,TAS_50012_c,Ansons Bay,Conservation Area,CA,VI,Y,,0,0.21330992,1983/05/27 00:00:00+00,2012/02/15 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50012,,State,148.25987147,-41.04217651,NRS,2.28440727833e-07,0.00197655506931359
885,SA_1531,SA_1531,Unnamed (No.HA1531),Heritage Agreement,HA,III,Y,,0.69681867,0.6982779,2015/01/16 00:00:00+00,2015/01/16 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1531,,State,138.7449603,-35.03152656,NRS,6.89742067323e-07,0.00519406319182034
886,TAS_50769,TAS_50769_b,Spike Island,Conservation Area,CA,V,Y,,0,0.25197805,2011/11/30 00:00:00+00,2011/11/30 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50769,,State,148.11254198,-40.5487536,NRS,2.67883953873e-07,0.00251870902272497
887,WA_06716,WA_06716_a,Wamballup,Nature Reserve,NR,Ia,Y,,362.4036,362.2879397,1920/03/12 00:00:00+00,1991/03/28 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA06716,,State,117.47592707,-34.52667817,NRS,0.000355713668857326,0.116241033630564
888,VIC_4601,VIC_4601,Rise and Shine B.R.,Natural Features Reserve,NFR,IV,Y,,113.18,113.21374426,2002/02/26 00:00:00+00,2006/08/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4601,,State,144.07444486,-37.16448783,NRS,0.000114853298783193,0.0713549169390906
889,TAS_50046,TAS_50046_h,Forsyth Island,Conservation Area,CA,VI,Y,,0,0.01320646,1919/04/29 00:00:00+00,2003/04/23 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50046,,State,148.30759592,-40.52257792,NRS,1.4034716887e-08,0.000475750000941801
891,VIC_4747,VIC_4747,Korrak Korrak N.C.R.,Natural Features Reserve,NFR,Ia,Y,,181.551,181.5113233,2006/10/11 00:00:00+00,2014/05/06 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4747,,State,143.59716798,-35.68330788,NRS,0.00018072346938851,0.0772272949895186
892,TAS_14240,TAS_14240_d,Blue Tier - Hodges Spur #1,Conservation Covenant,ACCP,IV,Y,,0,6.54566999,2008/09/04 00:00:00+00,2008/09/04 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,FCF,T,1,M,TAS14240,,Private,147.93322026,-41.20520025,NRS,7.027088170093e-06,0.0229831188384501
894,SA_481,SA_481,Unnamed (No.HA481),Heritage Agreement,HA,III,Y,,34.38851023,34.41804432,1991/04/17 00:00:00+00,1991/04/17 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_481,,State,137.14147571,-35.63496774,NRS,3.4247298972904e-05,0.0342599229360529
895,SA_731,SA_731,Unnamed (No.HA731),Heritage Agreement,HA,III,Y,,33.58848655,33.48307813,1993/03/11 00:00:00+00,1993/03/11 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_731,,State,140.80953228,-37.11395704,NRS,3.3945893230872e-05,0.0283083417675253
897,CWTH_N7099,CWTH_N7099,Kaluwiri,NRS Addition - Gazettal in Progress,NRS,II,I,,0,103460.70407667,,,WA,DCCEEW,DCCEEW_NRSP,G,,T,1,N,N7099,,State,119.72350531,-27.3091174,NRS,0.0943289904579192,1.85778055001199
898,TAS_50252,TAS_50252_fh,Southwest,National Park,NP,II,Y,,0,0.07114165,1951/10/24 00:00:00+00,2013/12/18 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50252,,State,146.29147644,-43.61264368,NRS,7.9319017164e-08,0.00133622326714538
899,QLD_0299GRV001,QLD_0299GRV001,Granville,Conservation Park,CP,III,Y,,16.17,16.17713585,1975/06/28 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0299GRV001,,State,152.76649126,-25.52808855,NRS,1.4528109474696e-05,0.0196294916990284
900,SA_0211,SA_0211,Aberdour,Conservation Park,CP,III,Y,,290.22387761,144.9899096,1991/02/28 00:00:00+00,2006/02/16 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,1,M,SA_0211,,State,140.42747108,-36.32424107,NRS,0.000145517043009618,0.066709208369743
902,TAS_20271,TAS_20271_b,Marchwiel #3,Conservation Covenant,ACCP,IV,Y,,0,114.56757944,2000/12/05 00:00:00+00,2000/12/05 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS20271,,Private,147.92262068,-42.71812756,NRS,0.000125905214873458,0.0584990354624394
904,QLD_NR353,QLD_NR353,Wong'ai,Nature Refuge,NREF,VI,Y,,15.72,15.67177355,2009/09/04 00:00:00+00,2009/09/04 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,AP18975,,Private,152.79323054,-26.27321728,NRS,1.41615314483695e-05,0.0191680304599338
906,VIC_1745,VIC_1745,Gembrook G204 B.R.,Natural Features Reserve,NFR,IV,Y,,24.588,25.86237395,1997/06/17 00:00:00+00,1999/05/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1745,,State,145.54575849,-37.95700506,NRS,2.6512554563406e-05,0.0308712929970516
908,WA_02243,WA_02243,Mininup,Nature Reserve,NR,Ia,Y,,154.0364,154.0453656,1893/04/13 00:00:00+00,1968/12/06 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA02243,,State,116.83030545,-34.09460446,NRS,0.000150489120191538,0.052892331384924
909,VIC_2418,VIC_2418,Bunganail B.R.,Natural Features Reserve,NFR,IV,Y,,22.392,22.39855863,1982/08/24 00:00:00+00,2004/08/24 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2418,,State,145.26063891,-36.70610132,NRS,2.25889346876555e-05,0.0193643375156797
910,NSW_N1179,NSW_N1179,Columbey,State Conservation Area,SCA,II,Y,,250,247.00793739,2011/02/25 00:00:00+00,2011/02/25 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,I,N1179,,State,151.67803505,-32.60173254,NRS,0.000237275886458935,0.111052589949994
911,TAS_12575,TAS_12575_a,Swanston #3,Conservation Covenant,ACCP,IV,Y,,0,35.53198048,2009/02/19 00:00:00+00,2009/02/19 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,FCF,T,1,M,TAS12575,,Private,147.77763412,-42.34494465,NRS,3.88192510594765e-05,0.0314405306650827
913,QLD_0325WLS001,QLD_0325WLS001,Wilandspey,Conservation Park,CP,III,Y,,5200,5550.6496792,1977/05/21 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0325WLS001,,State,146.53721095,-21.72839502,NRS,0.00484591781157538,0.288873684522703
914,VIC_4600,VIC_4600,Muckleford South B.R.,Natural Features Reserve,NFR,IV,Y,,1.21,1.2105648,2002/02/26 00:00:00+00,2005/06/15 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4600,,State,144.12339763,-37.09294732,NRS,1.226954279939e-06,0.0085346260935827
915,SA_251,SA_251,Unnamed (No.HA251),Heritage Agreement,HA,III,Y,,102.83658628,102.87685185,1989/05/02 00:00:00+00,1989/05/02 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_251,,State,138.11379157,-35.83427219,NRS,0.000102624722414475,0.0741039472729292
917,VIC_4578,VIC_4578,Fiery Flat B.R.,Natural Features Reserve,NFR,IV,Y,,10.309,10.3026857,2002/02/26 00:00:00+00,2006/04/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4578,,State,143.78999028,-36.38908189,NRS,1.0348480568075e-05,0.013640471521728
919,VIC_2190,VIC_2190,Woolenook I10 B.R.,Natural Features Reserve,NFR,IV,Y,,15.862,15.86346471,1984/06/19 00:00:00+00,1998/08/23 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2190,,State,147.04374558,-37.77732039,NRS,1.6223437973311e-05,0.0160123426991889
920,VIC_3487,VIC_3487,Carpendeit,Reference Area,RA,Ia,Y,,0,412.04877483,1990/09/05 00:00:00+00,1990/09/05 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,2,M,3487,,State,143.24408456,-38.42169015,NRS,0.000425076613252994,0.0862582681607302
921,WA_07615,WA_07615,Sevenmile Well,Nature Reserve,NR,Ia,Y,,52.4537,52.44032979,1901/01/25 00:00:00+00,1991/07/05 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA07615,,State,116.20216162,-31.06251388,NRS,4.9557431462643e-05,0.0301508217599514
922,VIC_2365,VIC_2365,Brassey Mine B.R.,Natural Features Reserve,NFR,IV,Y,,26.61,26.61565156,1982/08/24 00:00:00+00,2005/08/30 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2365,,State,144.03513934,-37.07133165,NRS,2.69679221127405e-05,0.0439824769735805
923,WA_04990,WA_04990,Austin Bay,Nature Reserve,NR,Ia,Y,,1658.8,1660.80728876,1898/01/21 00:00:00+00,1973/06/29 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA04990,,State,115.75316752,-32.62677093,NRS,0.00159592764162244,0.399427326923648
925,TAS_13565,TAS_13565_b,Pulp Mill - Four Mile Creek Wildlife Sanctuary,Conservation Covenant,ACCP,IV,Y,,0,18.53148193,2010/05/14 00:00:00+00,2010/05/14 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Offset,T,1,M,TAS13565,,Private,146.92059562,-41.14258596,NRS,1.9875446460775e-05,0.0336961334063284
926,SA_187,SA_187,Unnamed (No.HA187),Heritage Agreement,HA,III,Y,,2582.76830786,2594.61446261,1988/10/13 00:00:00+00,1988/10/13 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_187,,State,134.99842166,-32.98669121,NRS,0.00250314126595334,0.540391368406826
927,TAS_51210,TAS_51210,North Styx,Conservation Area,CA,IV,Y,,0,4228.24821155,2006/07/12 00:00:00+00,2013/12/11 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,Transfer of FRs,T,1,M,TAS51210,,State,146.67964134,-42.78379893,NRS,0.00465176410967022,0.396050801464735
928,VIC_4158,VIC_4158,Green Hills N.C.R.,Natural Features Reserve,NFR,Ia,Y,,517.202,517.34713814,2000/09/05 00:00:00+00,2000/09/05 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,M,4158,,State,148.125667,-37.27301918,NRS,0.000525582114407807,0.136199943878878
929,TAS_24397,TAS_24397_b,Fairfield #4,Conservation Covenant,ACCP,IV,Y,,0,6.57061348,2002/09/19 00:00:00+00,2002/09/19 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS24397,,Private,147.32710109,-41.75680199,NRS,7.1133538973165e-06,0.0244881117261347
930,TAS_50387,TAS_50387_b,Long Reach,Private Sanctuary,PS,VI,Y,,0,0.56470728,1958/12/03 00:00:00+00,1958/12/03 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Private Sanctuary that is not registered on title.  NRS status may vary when status has been resolved at a later date,T,1,N,TAS50387,,Private,146.91888122,-41.13912981,NRS,6.05640321149e-07,0.00930935194484979
933,NSW_N0162,NSW_N0162,Bugong,National Park,NP,Ia,Y,,1022,1003.48290427,2001/01/01 00:00:00+00,2001/01/01 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0162,,State,150.43648364,-34.82953463,NRS,0.000988706883538469,0.478117320191399
934,VIC_2917,VIC_2917,Marble Gully - Mount Tambo N.C.R.,Natural Features Reserve,NFR,Ia,Y,,6034.984,6036.81035482,1979/12/03 00:00:00+00,1979/12/03 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2917,,State,147.83386247,-37.04256785,NRS,0.00611426255377257,0.519529233181865
936,NSW_N0580,NSW_N0580,Boatharbour,Nature Reserve,NR,IV,Y,,24.3846,27.64150328,1987/11/13 00:00:00+00,1994/05/13 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,J,,T,1,M,N0580,,State,153.33054122,-28.77959115,NRS,2.55413917102865e-05,0.0442073282938793
937,VIC_258,VIC_258,Runnymede N.C.R.,Natural Features Reserve,NFR,Ia,Y,,249.432,249.49465673,1982/08/24 00:00:00+00,1982/08/24 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,258,,State,144.73071807,-36.58411304,NRS,0.00025122339095932,0.0654349713475713
938,TAS_50113,TAS_50113,Raspins Beach,Conservation Area,CA,VI,Y,,0,3.72547543,1981/11/17 00:00:00+00,1999/04/30 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,I,TAS50113,,State,147.88570438,-42.54778853,NRS,4.083148493337e-06,0.0164939238455199
941,ACT_31,ACT_31,Dunlop Grassland,Nature Reserve,NR,IV,Y,,0,102.73201686,1997/12/12 00:00:00+00,2016/12/08 00:00:00+00,ACT,ACT_EPSDD,ACT_EPSDD,G,,T,1,M,ACT_31,,State,149.0344765,-35.18476764,NRS,0.00010166525713932,0.077060801092663
943,NSW_N0483,NSW_N0483,The Rock,Nature Reserve,NR,II,Y,,347.0421,341.84814006,1962/08/17 00:00:00+00,1985/08/02 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0483,,State,147.07571789,-35.27864941,NRS,0.000338665937991478,0.115895836653951
944,VIC_3326,VIC_3326,Arthurs Seat,State Park,SP,III,Y,,566.061,565.89585472,1978/05/16 00:00:00+00,1978/05/16 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Update  Shape 2024,T,1,M,3326,,State,144.94516331,-38.3610272,NRS,0.000583284308610444,0.393536074369703
945,QLD_0242MAR001,QLD_0242MAR001,Maria Creek,National Park,NP,II,Y,,745.973,747.51527496,1976/10/02 00:00:00+00,2013/11/22 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0242MAR001,,State,146.07028137,-17.77828052,NRS,0.000636950033331164,0.177042786383505
946,QLD_0865CME001,QLD_0865CME001,Cape Moreton,Conservation Park,CP,III,Y,,3.3283,3.40917374,1997/10/03 00:00:00+00,2022/08/05 00:00:00+00,QLD,QLD_DES,QLD_DES,J,,T,1,M,0865CME001,,State,153.46567372,-27.03189766,NRS,3.100725933878e-06,0.0083610425799162
947,TAS_50681,TAS_50681,Brick Islands,Conservation Area,CA,VI,Y,,0,12.28286778,2011/11/30 00:00:00+00,2011/11/30 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC. This protected area was in Marine CAPAD in 2016 (PA_ID_grp 321),B,1,N,TAS50681,,State,144.86725005,-40.7430256,NRS,1.3095685992128e-05,0.0154845872675775
948,TAS_51121,TAS_51121,Trowutta,Regional Reserve,RR,IV,Y,,0,2859.20002054,2006/07/12 00:00:00+00,2013/12/11 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,Transfer of FRs,T,1,N,TAS51121,,State,145.03204762,-41.09381998,NRS,0.0030644579114373,0.442951396566949
949,NSW_N0005,NSW_N0005,Bouddi,National Park,NP,II,Y,,1532.4281,1617.74100433,1967/10/01 00:00:00+00,2006/01/13 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,B,1,M,N0005,,State,151.40240175,-33.51840418,NRS,0.00157000499804592,0.677028909785255
950,WA_01864,WA_01864,Minniging,Nature Reserve,NR,Ia,Y,,52.1654,52.21480894,1891/08/12 00:00:00+00,1991/08/23 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA01864,,State,117.05373482,-32.87195833,NRS,5.03079423139795e-05,0.0594785270911662
951,VIC_1770,VIC_1770,Crib Point G229 B.R.,Natural Features Reserve,NFR,IV,Y,,0.693,0.69251411,1997/06/17 00:00:00+00,2005/03/30 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Update  Shape 2024,T,1,N,1770,,State,145.20087222,-38.36144606,NRS,7.138101914265e-07,0.00491211856223418
952,ACT_30,ACT_30_a,Mulanggari Grassland,Nature Reserve,NR,IV,Y,,0,117.01655978,1995/12/15 00:00:00+00,1995/12/15 00:00:00+00,ACT,ACT_EPSDD,ACT_EPSDD,G,,T,1,M,ACT_30,,State,149.13649482,-35.19529663,NRS,0.000115813267039876,0.0463515920754453
953,NT_PA21,NT_PA21_b,Manton Dam Recreation Area,Other Conservation Area,OCA,V,Y,,0,28.14832882,1989/11/23 00:00:00+00,1989/11/23 00:00:00+00,NT,NT_PWCNT,NT_PWCNT,G,Owned by Power and Water Authorty leased to CLC till 2088,T,1,M,,,State,131.14175493,-12.89707818,NRS,2.34442958488125e-05,0.0266921664863914
954,NSW_N0564,NSW_N0564,Morrisons Lake,Nature Reserve,NR,Ia,Y,,312,319.67086759,1985/01/11 00:00:00+00,1985/01/11 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,I,N0564,,State,144.39717247,-33.13581787,NRS,0.000308899370074676,0.0737420332618097
955,QLD_0719HMR001,QLD_0719HMR001,Homevale,Resources Reserve,RSR,VI,Y,,2659.7213,2645.0498843,1995/05/19 00:00:00+00,2023/03/31 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0719HMR001,,State,148.53163027,-21.40506949,NRS,0.00230378769328217,0.449009044892757
956,SA_534,SA_534,Unnamed (No.HA534),Heritage Agreement,HA,III,Y,,48.74217693,48.90383911,1991/09/12 00:00:00+00,1991/09/12 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_534,,State,135.60182225,-34.27525851,NRS,4.78759482361025e-05,0.0355431571049999
958,VIC_4919,VIC_4919,Dawson-Murrindal N.C.R.,Natural Features Reserve,NFR,Ia,Y,,3192.94,3191.99682129,2010/08/20 00:00:00+00,2010/08/20 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4919,,State,148.18854113,-37.3843355,NRS,0.0032473758353842,0.420358221189095
